id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1326025136538005505,1325927223912751104,2020-11-09 22:53:23 Central Standard Time,2020-11-09,22:53:23,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@girlsgirlsnboys pain,en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1326025136538005505,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
1326024945483325440,1326019081888124937,2020-11-09 22:52:38 Central Standard Time,2020-11-09,22:52:38,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@seahgulls THIS IS A MOOD,en,[],[],[],0,0,1,[],[],https://twitter.com/kenmaspudding/status/1326024945483325440,False,,0,,,,,,,,"[{'screen_name': 'seahgulls', 'name': 'kai @ YAMAGUCHI DAY !!', 'id': '1298915696479334401'}]",,,,
1325883820655210497,1325819189030891521,2020-11-09 13:31:51 Central Standard Time,2020-11-09,13:31:51,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@AIURACORE TINY,cs,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1325883820655210497,False,,0,,,,,,,,"[{'screen_name': 'AIURACORE', 'name': 'andi :0', 'id': '1282357910190710784'}]",,,,
1325883622612668417,1325470813793947652,2020-11-09 13:31:04 Central Standard Time,2020-11-09,13:31:04,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@nisteria_ omg eye🧍🧍🧍🧍 why is this lowkey spot on,en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1325883622612668417,False,,0,,,,,,,,"[{'screen_name': 'nisteria_', 'name': 'nis the arsonist ⍪', 'id': '1272515968405843968'}]",,,,
1325883412050227205,1325677239187501063,2020-11-09 13:30:13 Central Standard Time,2020-11-09,13:30:13,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@girlsgirlsnboys quiver in fear of the owo,en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1325883412050227205,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
1325883338897453056,1325883337207140352,2020-11-09 13:29:56 Central Standard Time,2020-11-09,13:29:56,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,Sis even said if it doesn’t get better/worse the next few weeks therapy alone won’t help and I’ll have to talk to a medic if I need medication to help me 🧍🧍🧍🧍🧍🧍,en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1325883338897453056,False,,0,,,,,,,,[],,,,
1325883337207140352,1325883337207140352,2020-11-09 13:29:55 Central Standard Time,2020-11-09,13:29:55,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,so uhm guess who just got diagnosed with depression by a professional 🧍🧍🧍🧍🧍,en,[],[],[],1,0,2,[],[],https://twitter.com/kenmaspudding/status/1325883337207140352,False,,0,,,,,,,,[],,,,
1325679757938274307,1325679599179591681,2020-11-09 00:00:58 Central Standard Time,2020-11-09,00:00:58,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@Stray_Kids THE CHANEL EARRING🥵🥵🥵🥵,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1325679757938274307,False,,0,,,,,,,,"[{'screen_name': 'Stray_Kids', 'name': 'Stray Kids', 'id': '859297966581891072'}]",,,,
1325679684189892610,1325679684189892610,2020-11-09 00:00:41 Central Standard Time,2020-11-09,00:00:41,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,JISUNGGHHHHHH,hi,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1325679684189892610,False,https://twitter.com/stray_kids/status/1325679599179591681,0,,,,,,,,[],,,,
1325679578745024515,1325402283287441409,2020-11-09 00:00:16 Central Standard Time,2020-11-09,00:00:16,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@nisteria_ WHATTT,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1325679578745024515,False,,0,,,,,,,,"[{'screen_name': 'nisteria_', 'name': 'nis the arsonist ⍪', 'id': '1272515968405843968'}]",,,,
1325679541033955329,1325470813793947652,2020-11-09 00:00:07 Central Standard Time,2020-11-09,00:00:07,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@nisteria_ Chuuya,hi,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1325679541033955329,False,,0,,,,,,,,"[{'screen_name': 'nisteria_', 'name': 'nis the arsonist ⍪', 'id': '1272515968405843968'}]",,,,
1325679014934097920,1325677239187501063,2020-11-08 23:58:01 Central Standard Time,2020-11-08,23:58:01,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,"@girlsgirlsnboys yellow, black",en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1325679014934097920,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
1325557181454966785,1325557181454966785,2020-11-08 15:53:54 Central Standard Time,2020-11-08,15:53:54,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,me on my wedding day knowing that it’s not him I’m gonna marry  https://t.co/BIYQA9u0rO,en,[],[],"['https://pbs.twimg.com/media/EmVTOogXYAEQaD5.jpg', 'https://pbs.twimg.com/media/EmVTOoiWMAAoF3s.jpg']",0,0,1,[],[],https://twitter.com/kenmaspudding/status/1325557181454966785,False,https://twitter.com/SUKUNASDOMAIN/status/1325548699586600960,1,https://pbs.twimg.com/media/EmVTOogXYAEQaD5.jpg,,,,,,,[],,,,
1325556666901917697,1325556666901917697,2020-11-08 15:51:51 Central Standard Time,2020-11-08,15:51:51,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,KINGS COMING BACK TO SAVE THE INDUSTRY,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1325556666901917697,False,https://twitter.com/got7official/status/1325453027076005889,0,,,,,,,,[],,,,
1325556306560901121,1325556306560901121,2020-11-08 15:50:25 Central Standard Time,2020-11-08,15:50:25,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,oh to go to sleep bc I am forced to go to school again tmrw or continue reading tower of Nero...,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1325556306560901121,False,,0,,,,,,,,[],,,,
1325556129506734080,1325543566953893889,2020-11-08 15:49:43 Central Standard Time,2020-11-08,15:49:43,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@nodameyt @S4TORULUVR THIS IS AMAZING WOAH,en,[],[],[],0,0,2,[],[],https://twitter.com/kenmaspudding/status/1325556129506734080,False,,0,,,,,,,,"[{'screen_name': 'nodameyt', 'name': 'sarah 🌸💵 is sick', 'id': '817081509911949312'}, {'screen_name': 'S4TORULUVR', 'name': 'noon⁷ ♡ gojo', 'id': '1272292926358319104'}]",,,,
1325554178064834560,1325554178064834560,2020-11-08 15:41:58 Central Standard Time,2020-11-08,15:41:58,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,At this point I am BEGGING for PJO moots,en,[],[],[],0,0,1,[],[],https://twitter.com/kenmaspudding/status/1325554178064834560,False,,0,,,,,,,,[],,,,
1325538966800650240,1325538966800650240,2020-11-08 14:41:31 Central Standard Time,2020-11-08,14:41:31,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,How to dm a mutual,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1325538966800650240,False,,0,,,,,,,,[],,,,
1325424969870925824,1325170866615967746,2020-11-08 07:08:32 Central Standard Time,2020-11-08,07:08:32,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@mrs_klumpen Pfft,nl,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1325424969870925824,False,,0,,,,,,,,"[{'screen_name': 'mrs_klumpen', 'name': 'ˢᵘᵍᵃ⁷', 'id': '1009663421648900104'}]",,,,
1325424944562495494,1325119651236499458,2020-11-08 07:08:26 Central Standard Time,2020-11-08,07:08:26,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@seahgulls Yeah!!! If he reakky writes them watch me SCREAM and CRY bc I love Nico with all of my heart,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1325424944562495494,False,,0,,,,,,,,"[{'screen_name': 'seahgulls', 'name': 'kai @ OLDER BROTHER SUNA', 'id': '1298915696479334401'}]",,,,
1325424840581517314,1325424840581517314,2020-11-08 07:08:01 Central Standard Time,2020-11-08,07:08:01,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,RICK RIORDAN REALLY MANAGED TO SNEAK IN ANOTHER KANE CHRONICLE CROSSOVER INTO TOWER OF NERO SEE THIS IS WHY I LOVE THIS MANS WRITING,en,[],[],[],0,0,1,[],[],https://twitter.com/kenmaspudding/status/1325424840581517314,False,,0,,,,,,,,[],,,,
1325402630290542592,1325119651236499458,2020-11-08 05:39:46 Central Standard Time,2020-11-08,05:39:46,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@seahgulls TRUUUUE 🤠🤠 but it does feel like it and he did say he wants to bring it to an end... but he’s like thinking about stand alone novels I think,en,[],[],[],1,0,0,[],[],https://twitter.com/kenmaspudding/status/1325402630290542592,False,,0,,,,,,,,"[{'screen_name': 'seahgulls', 'name': 'kai @ OLDER BROTHER SUNA', 'id': '1298915696479334401'}]",,,,
1325402495967956993,1325119651236499458,2020-11-08 05:39:14 Central Standard Time,2020-11-08,05:39:14,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@seahgulls Update me when you start 😌😌,en,[],[],[],1,0,0,[],[],https://twitter.com/kenmaspudding/status/1325402495967956993,False,,0,,,,,,,,"[{'screen_name': 'seahgulls', 'name': 'kai @ OLDER BROTHER SUNA', 'id': '1298915696479334401'}]",,,,
1325402427215015937,1325208653591293953,2020-11-08 05:38:58 Central Standard Time,2020-11-08,05:38:58,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@girlsgirlsnboys They’re so adorable please,en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1325402427215015937,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
